排名,预测分,商品ID,标题,美元价格($),cat_l1,cat_l2,main_url,总销量
165,0.9748311374963015,606952881004638,4pc几何腰枕套，棋盘、方格条纹、波点图案，拉链闭合，装饰枕套|矩形枕套，长方形枕套，靠腰枕套，腰枕支撑，枕头枕套，适合沙发 床 客厅 卧室等，适用于各种房型-不含枕芯,5.83,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/3c706b8ce1b44ab386d256791c8bc560-goods.jpeg,14
166,0.9744590729224692,607199036319747,108个蓝色黑色金属蓝色银色乳胶气球花环拱门套装，10英寸，5英寸，适用于生日派个、男士生日派个装饰、毕业典礼、迎婴派个、父亲节、新年、毕业季,11.04,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/c1592863-c9be-494d-a1e3-faf496a13878.jpg,21
167,0.9738826934142861,607389692612041,2D平面旋转亚克力桌面装饰品 - 优雅互锁环设计，360°旋转底座，母亲节父亲节礼物现代家居摆件，1个,1.68,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/2872ca04-2848-43f5-9e32-348938b6c7cb.jpg,0
168,0.9738197873264764,605884927293365,2D平面，2D平面，2D平面 1件 蒙娜丽莎风格浮萍油画画布，节日/生日礼物，家居装饰带框,11.85,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/83f19d36-b63a-4be4-a0cb-a4ad08cf0708.jpg,6
169,0.972709272192005,606471525913089,2D graphic design2D平面，1件，迷人波希米亚风格海鸥木质标志牌 8x8英寸 带框 海洋鸟类海滩场景 可爱野生动物浴室装饰，农舍桌面完美装饰品，节日礼物首选，2D平面,4.42,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/bcca250e-ef89-4309-85ef-d3704112564d.jpg,1
170,0.9726102440902168,606725717470633,一套3件极简主义金属墙 आर्ट，包含抽象线条描绘的女性图案，非常适合装饰您的厨房、浴室或客厅，有黑色可选，展示背部和手部.,12.12,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/ba496ca1e7374492b0ebbbed3cfc6853-goods.jpeg,8
171,0.9721004045818732,607312248992940,1件装 150厘米/59英寸不锈钢窗户拉手延长杆，配备挂钩和拉杆夹，适用于天窗、卷帘和百叶窗的实用操作工具,15.24,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/6a3b65fa74c3435ebf24fd50f2ed3397-goods.jpeg,4
172,0.9720130643850087,601104825976906,"定制您喜欢的图片帆布装饰画带框，定制，1pc有框、品质有保障，艺术品，壁画，彩色冲印，照片,相框照片板，功能防水，耐腐蚀，高还原独一无二，个性化装框帆布印刷品，个性化艺术装饰画,定制墙壁装饰画海报壁画。",16.72,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/acea9374-b085-432c-942e-e17677219057.jpg,4
173,0.9718395970653454,606953753420960,"2/3 Printed Durable Quilted Bedspread Set, Dark Backdrop with Floating Numeric Light Spots And Deep Curtains, 1 Bedspread And 1/2 Pillowcases (Pillow Inserts Not Included), for Home And Dorm, Breathable And Easy to Care for",11.04,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/587c5470-37b2-43f7-ad47-5b41887ae81c.jpg,0
174,0.9702221506291965,607651819822098,2pcs 双面印花 深棕底色做旧肌理花卉抱枕套，复古线雕莲花藤蔓印花，自带岁月质感，适配美式、中古风、侘寂风客厅软装，2D 平面印刷， 不含枕芯,7.61,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/0337b50afc964be48e8a68cbf5c5d80b-goods.jpeg,7
175,0.9698344608489032,607442171750096,二维平面，1件装西部女牛仔 - 复古竖版无框画，适用于客厅与酒吧装饰，四位戴牛仔帽手持酒杯的女性，充满活力的民间艺术香槟主题，自带背胶可悬挂，/也适用于办公室，二维平面,4.61,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/2123a62d0c/3e3dffc0-3f65-49a6-a4cb-e47edd9a34cc_1323x1323.jpeg,81
176,0.9695259284267816,606631228188711,1件现代灰色沙发套，适用于双人/两座沙发 - 柔软透气纹理罩套，带松紧弹性贴合，可机洗 - 单件，适用于客厅与书房装饰，适合大多数沙发，2D平面款,48.71,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/82c9a3b28f454a8cb6852ce842024c83-goods.jpeg,0
177,0.9689957295139071,606644515787109,1件款式大小随机发货千鸟格收纳袋，防尘双拉链设计，带把手的厚被子、外套整理袋，衣柜储物容器，美观实用，床下存储,3.76,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/algo_check/auto/de466c1da3cefdf5924fc07c23b88e49_1750254851971.jpg,7
178,0.9669289389726227,606664312894889,2D平面画作，1件现代波西米亚简约竖版无框帆布墙壁艺术海报 - 抽象风格，适用于多种尺寸，适用于客厅、卧室、厨房、办公室、咖啡馆，可作桌面摆件或悬挂装饰画，复古海报装饰品，2D平面,4.15,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/e5941064-8590-4813-87f4-ed34ebc45ed3.jpg,181
179,0.9668896487300506,607663496752137,2个 耐用运动水壶 - 40oz 超大容量、耐高温、适合返校、运动、户外和家庭使用，适合作为便携式杯露营，完美的圣诞礼物 (黑色）,12.08,家居厨房用品,杯具,https://img.kwcdn.com/product/fancy/00576fcf-5c77-46ae-acbc-f0269ccdf47a.jpg,2
180,0.9661798633275257,606966235648757,Amell Bear 1个装皇冠十字绣珠托盘，奶油白色珠宝盘，用于放置十字绣珠、项链、戒指和小纪念品，卧室、床头柜和家庭祈祷角的桌面装饰品（非食品接触）,5.25,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/1f2bf0f4-2efb-43a4-9630-f99c87950245.jpg,109
181,0.9655545649301358,607233328953150,1个迷你全地形车与雪地摩托磁性冰箱贴，适用于厨房、探险主题冰箱装饰，采用ATV主题设计，耐用亚克力长方形磁铁，用于家居装饰，适用于厨房和家居装饰，节日礼物，2D平面款,1.55,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/010eabd20703416bb5635035d720efab-goods.jpeg,0
182,0.9642472379173723,607470223227639,4pcs 2D printing 复古水彩枫叶秋日感恩节装饰抱枕套 米黄色做旧风格枫叶 2d平面印刷单面印刷柔软面料拉链闭合可机洗 适用于家居厨房沙发客厅卧室户外床品装饰靠垫套 无枕芯 家用抱枕 装饰抱枕 节假日抱枕 最好的节日礼物,6.69,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/6704ffd169874277b51ad421b8adf9e4-goods.jpeg,0
183,0.9633614801112867,607061798693273,手绘复古树脂猫头鹰雕像 - 弹奏钢琴的猫头鹰摆件，带钢琴细节，适用于家庭、办公室、婚礼装饰，桌面鸟类雕塑，赠予钢琴爱好者与猫头鹰收藏家的复古音乐装饰品,9.77,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/8595a3db55064f4a834510c7fc6d90da-goods.jpeg,0
184,0.9625188503300719,606930265339278,6个复古灯罩户外金属网灯罩工艺灯罩照明灯具,4.47,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/c3c1bbd28e734b9ab88f2d4f84ebad8c-goods.jpeg,3
185,0.9593503871208429,605890983868006,2D平面，2D平面，装饰墙饰，复古印花，来自Momoyogusa的花卉设计，日式装饰艺术，瓦舍（Wabi-Sabi）风格，Japandi和浮世绘（Ukiyo-E）艺术复制品，非常适合卧室或客厅装饰,3.81,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/9b2d1cf90c074b679560922715aadc2d-goods.jpeg,38
186,0.9589665616117106,607591690263427,16件套珠宝礼盒套装，硬纸板首饰盒配雅致抽屉式收纳设计，适用于项链、手链和耳环，是展示项链、戒指和耳饰的理想之选,25.67,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/d751ceefbf244818860876bc0c509a53-goods.jpeg,14
187,0.9583328020735066,606719275009872,一套42个白色和银色气球，尺寸为10到30.48厘米，包含金属银色亮片气球，非常适合装饰生日派个、婚礼、周年纪念日和新年庆祝活动,3.18,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/8b8a6bb4-447c-4244-bb98-ab1ec5fb7414.jpg,2
188,0.9561649068693412,606662769394551,16件装女士一次性SPA浴袍，可调节闭合，不用毛巾，蒸汽浴室浴袍（白色）,16.71,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/open/3b3505be396a4f5abe6480240a9c4e89-goods.jpeg,5
189,0.9561331399821923,607490288807646,2个装皂液器套装，浴室厨房洗碗皂液器，12盎司洗发水和护发素分配器，可再填充空瓶，带漏斗，现代优雅家居装饰,5.01,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/7f926da8-a4a9-4b5b-baed-407811da01fd.jpg,9
190,0.95598218336589,607607662188121,1pc 装饰墙贴开关贴，Wall stickers，Merry Christmas，自粘防水可移除贴纸，搞怪记得关灯提示牌圣诞老人图案，适用于派个装饰、家居装饰、厨房装饰、客厅装饰、卧室装饰等,0.71,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/7c65fda3-bb57-4ded-a330-e4ad12a5a867.jpg,0
191,0.9541894179325542,607183131477458,1件装磁帘，用于窗帘的窗帘固定物，用于波西米亚卧室装饰的木珠窗帘架，婴儿托儿所装饰，农舍装饰,3.6,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/3728dd46-0eff-4333-8e76-195df3f205b9.jpg,2
192,0.9537306620733408,606662769359076,8件（4对）窗帘夹套装 | 优质金属材质，安装简便且牢固耐用——家居必备配件,1.72,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/b344611ac43b410cb302420bdc4cef79-goods.jpeg,11
193,0.9537253666825938,607111190812316,"2D Flat Acrylic Owl Garden Plug, Suitable for Outdoor Decoration",1.17,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/b40abface4224e89a1b758beacbb447d-goods.jpeg,2
194,0.9534849138224578,607279231423373,1个带有蜘蛛图案哥特式香炉 - 万圣节装饰品，复古美学手工设计，坚固锌合金材质，冥想配件，稳定三脚底座，适用于家居、瑜伽、冥想、水疗 - 完美的万圣节礼物,1.76,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/f20ebac9-269c-4566-9371-af550b566ede.jpg,1
195,0.9523072470784932,606132709999033,2D，flat，1pc，无框，中国家庭墙画，传统水墨海报，亚洲文化帆布画，禅意家居装饰，复古东方风格艺术品，有趣的帆布画墙壁装饰，节日礼物，适合餐厅酒店办公室，家庭客厅卧室浴室，房间装饰艺术品帆布墙艺术海报，异想天开，完美的创意礼物,5.59,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/63e3e23f-b240-4005-946c-55804b590941.jpg,3
196,0.952306889829654,605916401380614,一个咖啡漏斗差漏斗 过滤杯 可以循环使用 易清洗 清洁 户外使用 厨房咖啡饮品过滤 使用起来非常方便,10.75,家居厨房用品,咖啡用品,https://img.kwcdn.com/product/fancy/225850e8-d393-486b-b0d2-7d0d31346877.jpg,72
197,0.9521448999755789,607258696086884,2D平面印刷冬季红雀窗户贴纸，四只可爱小鸟在雪中枯树枝上，带有红色浆果和冰挂，易于安装双面可见静电窗户贴，适用于家庭客厅厨房玻璃窗圣诞节冬季保暖，家居装饰贴花,1.35,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/d61fbbd23da2408c949ed85e4e11ead8-goods.jpeg,8
198,0.9514658208025427,607678529165667,"Self-Adhesive Static Cling Privacy Window Film Suitable for & Office - /Opaque PVC Window Tint, Easy & Stick Application, No Glue Required, Suitable for Doors, Mirrors,",2.62,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/edf135ab2cb74783ac66fab31767e2a9-goods.jpeg,2
199,0.9513642282186598,607196553271325,一件装抱枕套，Kusama-Pumpkin灵感 印花抱枕套 ，家居装饰理想之选，时尚床头枕套和沙发枕套，卧室设计，非常适合家居装饰者，2D平面印刷，非刺绣，不含枕芯,4.97,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/217a7c6468/ea27e99b-c485-4800-bed0-dbd5102dc60b_800x800.jpeg,14
200,0.9511884794778294,606669882921618,汽车头枕，腰部支撑，驾驶腰垫，床头阅读枕，适合坐姿，腰椎支撑和颈椎支撑床头枕，适合躺卧、玩耍、休息、在沙发上或在地板上看电视,11.69,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/b4873ddc-30b5-48fe-bf74-ff8f5573c2d0.jpg,0
