排名,预测分,商品ID,标题,美元价格($),cat_l1,cat_l2,main_url,总销量
163,1.0830299313301188,607453043359274,隐私窗膜静电吸附磨砂玻璃贴 - 可移除PVC胶贴，适用于玻璃门、淋浴房 - 安装拆卸便捷，兼具遮光与隐私保护功能,13.25,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/a95466098236476487af5e1290b743af-goods.jpeg,1
164,1.08251572083872,607507133127806,28个330毫升/11.16盎司拉环罐，配有28个铝制拉环盖，适用于饮料、水果和乳制品的冷藏容器，便于家庭使用，必须使用封口机密封。,21.55,家居厨房用品,食品服务设备,https://img.kwcdn.com/product/open/2858a13125bc40e1b8c13f1e5d8e46a6-goods.jpeg,8
165,1.0822527880384019,605586963986560,2D平面画，2D平面画，1件2D木框帆布艺术画，描绘了克里姆特风格的城市景观，带有夜空，金色城市墙面装饰，带反光的艺术品，现代家居装饰,14.0,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/90c464876d5d463e87db10949820ac91-goods.jpeg,2
166,1.0821980755434562,607349427253444,五个装透明可视储物袋，折叠拉链收纳盒，适合秋季和夏季床上用品、衣物、毛毯及床下储物，储物架收纳袋，床单储物袋，卧室衣橱内衣，床下储物,15.01,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/e906311c-de8a-43a6-846b-c063e85cc071.jpg,29
167,1.0821792265142192,607610480778045,2D松鼠偷看窗贴，可爱动物元素玻璃贴，静电吸附可移除贴纸，家居窗饰美化贴纸，家居客厅、书房、卧室玻璃门窗美化装饰贴。,1.5,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/90db2cd7-ac1d-4008-a1a7-45048fff42df.jpg,10
168,1.0820445583012994,606667735432767,一款色彩鲜艳的气象站时钟，配备大型背光显示屏，可实时监测温度和湿度，配备闹钟功能和舒适度指数，非常适合卧室、宿舍和书桌,3.95,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/e57d0663-eaca-4c49-ab75-9086f5349597.jpg,23
169,1.081161441333584,607548606358744,2件组合装折叠板+清洁海绵，懒人叠衣板T恤裤子短袖快速折叠板,5.01,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/61dcee407b164121bf93f1ee4045124e-goods.jpeg,14
170,1.080434637378782,606879262583671,"96pcs of Sand White Metal Golden, Golden Glitter Latex Balloon Arch Set, Suitable for Party Balloons, Weddings, Birthdays, Bridal Showers, Anniversary Decorations, Baptisms, Baby Showers, Gender Reveal, Christmas, Thanksgiving, New Year,",5.97,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/95a11336-c950-47cd-81a9-af3cda93a412.jpg,8
171,1.0801912828227413,607245676955430,“死者节”窗户贴纸，墨西哥狂欢节庆祝，带有绿色花卉细节，可移除，西班牙文装饰，万圣节餐厅窗户和门廊装饰，彩色家居庆祝展示,1.77,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/217a7c2178/118f7e82-9703-44f0-8053-77b147a00a10_800x800.jpeg,1
172,1.0800988974191708,607589005893810,90个经典比基尼数字套装，单面游戏令牌，便携式家庭棋盘游戏扩展，多功能休闲筹码，适合派个、聚会和优雅节日礼品,2.56,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/6a00ee3de172415c978f5263e79b5271-goods.jpeg,6
173,1.0784639992194884,606665990613512,1件装酷感黑色底色搭配经典豹纹饰带的一次性塑料桌布，时尚个性，适合动物主题派对、复古主题聚会、生日派对、主题活动装饰130*220cm,2.53,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/de9fdbc5-c2de-4722-9e7c-20bba4b99570.jpg,8
174,1.0784406758644864,607643565412724,2D平面 无框 3PCS 超级跑车海报，奇幻装饰画，现代艺术， 馈赠亲友佳品，万圣节装饰，房间壁画，办公室装饰，适用于客厅、卧室墙面装饰,3.4,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/37784abc98a743edb89e3d6a707b1a2c-goods.jpeg,124
175,1.0783978048525422,607224336336836,黄铜微缩双管天启坦克金属模型沙盘造景装饰摆件，科幻战车小雕像迷你金属收藏品，微缩沙盘盆景配件，桌面办公桌饰展示,8.9,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/b35e2501-43f0-4a3d-94e1-31e31fb5e178.jpg,4
176,1.076732222564912,607349964159028,1件提花法兰绒毯，精致提花工艺纯色个面毯，多尺寸多色柔软罩单，适用于办公室午睡和睡眠,6.94,家居厨房用品,毯子,https://img.kwcdn.com/product/fancy/e6fc5eec-fa52-489a-bdc2-3692b8397d02.jpg,4
177,1.076703465889253,607384323862377,自粘经典磨砂窗膜-1片耐高温，白色哑光隐私玻璃覆盖，自粘静电门贴纸，适用于办公室和浴室,2.49,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/2024-04-28/1714275481731-0c63457ec5a24b72b0eec28d2ca403c9-goods.jpeg,2
178,1.0762271500021887,607156019558007,自由伸缩立式搁架 6 个挂勾清爽台面SS-4,24.4,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/e1fc9ce3c92d4b0db2ef3092eb6939b8-goods.jpeg,0
179,1.076128352918113,606827722947477,"7-Slot Clear Mesh Drawer Storage Bins 2pcs, Foldable Clothes for Socks, Briefs And Intimates, Closet Space Organizer for Household Use",4.18,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/6ac5378b95fa4712b552b9fb1028174e-goods.jpeg,0
180,1.0754239388985076,607695843241282,2D平面，挚友礼物，亚克力心形真朋友纪念吊坠，刻有“真朋友就像海玻璃，难得一见，终生珍藏”的友谊礼物,0.62,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/1b9f6ce547384834b519f02723c62a82-goods.jpeg,13
181,1.0747973022207369,606695652695249,2D平面旋转亚克力人脑模型，带360°旋转底座 - 教育解剖展示，带标签的脑区、大脑皮层、脑干、小脑,2.17,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/53086beb-223c-413d-9325-0fa51255b0d5.jpg,15
182,1.0747412280935498,607540016435492,1个像素级爬行怪TNT图案25盎司（750毫升）耐用轻便塑料水壶，可爱印花可重复使用防漏旅行跑步水瓶——圣诞节、万圣节、感恩节及新年的完美礼物,4.3,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/fancy/bac398e0-cdc5-4022-89b7-b567ee83f492.jpg,13
183,1.0745710569252596,606789068279935,5 片装 2D 平面印花龟背竹图案杯垫，底部绿色设计，餐桌放置饮品杯具均可使用，清新森系氛围感，感恩节、圣诞节送礼优选，居家桌面装饰隔热两用好物,2.22,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/f8d56f89ff8c43cab370dec4bfc1ab07-goods.jpeg,1
184,1.0741490698620588,607601622362224,SWAG 豹纹图案装饰抱枕套，适用于客厅、沙发、床、办公室、庭院及户外装饰，亦适合打造艺术风格的家居空间；采用柔软聚酯纤维材质，单面印花设计。,3.2,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/b3dc1893-ee09-428a-864e-d84ee186b363.jpg,3
185,1.0739267762874143,607023546653029,3pcs 皱皱纱条纹床上用品被套套装，包含1pc 被套+2pcs 枕套（不含任何芯），面料舒适柔软，适合四季,48.39,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/6781f9e4-c5c9-4291-84f5-7aea80ddd5e4.jpg,41
186,1.0736201087127037,606858391697846,两件装优质布艺衣柜收纳盒 - 带提手，可折叠抽屉整理器，透明网格设计，节省空间衣物收纳系统，适用于衬衫、裤、内衣、袜子 - 轻便易用，灰色，轻巧构造，衣物分类神器,5.6,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/96ab996f205749a0841168117c674290-goods.jpeg,12
187,1.0735302366188733,607655577883828,1件家用米色网眼收纳袋，坚固轻便，用于分装蔬果，沙滩休闲手提购物袋,2.37,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/9411c2d5bfaa4893bc0ce3e37c4ce761-goods.jpeg,9
188,1.0732706417073825,607465928276823,粉色 Tutu 上悬挂着飘带的旋转 2D 仿真弹珠 - 美丽的桌面装饰，适合家庭、办公室或舞蹈工作室，完美的礼物送给舞蹈和优雅的爱好者，舞蹈装饰,1.48,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/11a2b8c4-e7b6-4495-8295-71b2778f5b85.jpg,1
189,1.0727736963319348,607260709347943,4pcs 信封枕套，高级纯色信封枕套，简约素色亲肤透气，家用民宿酒店通用，平整不易起皱，方便拆洗，卧室软装枕头套 4 件装（不含枕芯）,8.79,家居厨房用品,床上用品,https://img.kwcdn.com/product/fmket/84a3b8c74328e55a41c25efe373f1d22.jpg,38
190,1.0713896594731283,606630959803774,1个装抱枕套，个面设计，2D绿色和奶油色图案印花，采用编织和电缆纹理，打造舒适的节日氛围，适用于沙发、客厅和卧室，多种规格可选,5.82,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/09eec54271e641afa1960863ac3c58b6-goods.jpeg,23
191,1.0703816886901332,606334086967143,4只装精灵耳朵 万圣节服装配饰 - 逼真尖尖仙女耳朵，可爱奇幻派对配件，乳胶魔法生物耳朵，适用于角色扮演、圣诞节、复活节及主题活动,2.01,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/e44edcfaf3be41368d84514193d6df74-goods.jpeg,12
192,1.069921111981057,605953915229115,2件装弹性家用高扶手餐椅套，带扶手的椅子套，柔软通用办公椅套，适合阳台、卧室、客厅、办公室装饰,13.44,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/a0a4ecbf-cbe5-4bc3-9a51-fcf1b3a3e103.jpg,7
193,1.0695272062310093,607039786961000,6副新奇眼镜，多孔镜框，轻盈舒适，轻量化设计，男女通用拍照眼镜，节日主题摄影道具佳选，时尚潮流款,8.4,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/8aa98b0e78cc477793a253ba54330d4a-goods.jpeg,7
194,1.0687403607228365,607181386679328,3种口味混合，茉莉香薰，樱花香薰，薰衣草香薰棒，27/63/99/135支装，优质材料，适合瑜伽、冥想、室内外使用，是钓鱼、露营、圣诞节、情人节的完美节日礼物,1.38,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/1b9a85aa-7f90-49ab-961a-c1170e81230d.jpg,16
195,1.068304624874472,606353951143247,2D平面，1件无框画布海报，极简坐姿人物 白色西装 棕色背景，波西米亚，复古，适合客厅、卧室、办公室、墙面装饰,10.64,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/cb7cdb15-91b8-46f7-a44f-90e4bd076857.jpg,7
196,1.0681731821285558,606794436948659,1套热狗花环带卡通香肠剪影与三角旗 - 纸质悬挂横幅装饰，适用于烧烤野餐、生日派对、车尾派对、主题活动及各类庆典装饰,2.38,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/88c08853-f938-4680-b98e-022ce8465401.jpg,2
197,1.0681321721644335,606942613362199,"【】仿简约质感皮革拉链特写图，2D数码印花，非皮革材质，涤纶材质主题个性化帆布手提袋,杂货袋时尚购物袋,适用于海滩、工作,可重复使用购物袋,百搭手提包袋子，圣诞节，万圣节，新年礼物，生日礼物",5.05,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/6d531192f36641b587d89250ce97181f-goods.jpeg,3
198,1.0664778556626378,607523239206493,12个藤编风格纸灯笼装饰套装，带挂钩，7.87英寸球形编织纹理纸灯笼，适用于波西米亚风天花板悬挂装饰品，适用于波西米亚风婚礼、花园派个、新娘送礼会、窗户展示和庭院氛围装饰,5.78,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/58de7c52-e216-4653-8fac-176fc7de9b82.jpg,7
199,1.0660777078851282,607596589195269,适合租客使用的免钻孔窗帘杆，5/8英寸厚可调节窗帘杆，配自粘支架，双安装方式自粘式窗帘杆，适用于窗帘和浴帘，白色,10.05,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/7d55349d-81ed-49c4-bdec-f6bbf6a0c808.jpg,49
200,1.0656208227503028,601103733324463,（升级厚纸，高品质印刷）邀请函20张卡片和20个信封，水彩花卉西班牙庆祝派对——男孩和女孩洗礼邀请卡，宗教洗礼仪式庆祝邀请，派对装饰,12.11,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/afe065b548ca4d109cb9b223938ca7e5-goods.jpeg,35
