店铺ID,商品ID,商品标题（英文）,商品主图,商品轮播图,商品视频,前台分类（中文）,美元价格($),总销量,source,label,title_en,shop_id,main_url,has_video,category,log_price
634418230383450.0,606763969549493,"1pc 2D Flat Christmas Colorful Snowflakes Pattern Printed Santa Cap, Classic Winter Plush Party Hat, Festive Gift for Anniversary, Great Event and Party Supply, Unique Holiday Present for Friends, Family and Seasonal Fun!, 2D Flat",https://img.kwcdn.com/product/open/20b4ba2a8962470c98a91c52d276506e-goods.jpeg,[https://img.kwcdn.com/product/open/20b4ba2a8962470c98a91c52d276506e-goods.jpeg],,家居厨房用品/节日聚会用品,5.3,0,910.csv,0,"1pc 2D Flat Christmas Colorful Snowflakes Pattern Printed Santa Cap, Classic Winter Plush Party Hat, Festive Gift for Anniversary, Great Event and Party Supply, Unique Holiday Present for Friends, Family and Seasonal Fun!, 2D Flat",shop_634418230383450,https://img.kwcdn.com/product/open/20b4ba2a8962470c98a91c52d276506e-goods.jpeg,0,家居厨房用品/节日聚会用品,1.840549633397487
634418230606619.0,607029318005300,"1pc 18oz Stainless Steel Insulated Tumbler, 2D Printing with Chess Pieces Pattern, Leak-Proof, Office Mug, Commuter Mug, Perfect Valentine' Day Gift, Gift Ideas for Her and Practical Gift",https://img.kwcdn.com/product/fancy/f55135ff-165e-48eb-94d9-b86a588178c3.jpg,[https://img.kwcdn.com/product/fancy/f55135ff-165e-48eb-94d9-b86a588178c3.jpg],,家居厨房用品/杯具,11.25,1,910.csv,1,"1pc 18oz Stainless Steel Insulated Tumbler, 2D Printing with Chess Pieces Pattern, Leak-Proof, Office Mug, Commuter Mug, Perfect Valentine' Day Gift, Gift Ideas for Her and Practical Gift",shop_634418230606619,https://img.kwcdn.com/product/fancy/f55135ff-165e-48eb-94d9-b86a588178c3.jpg,0,家居厨房用品/杯具,2.505525936990736
634418219910848.0,607694903699191,"2D Flat, 10pcs Christmas Little Water Otter Ornaments, Suitable for Thanksgiving And Christmas Celebrations, Outdoor Decor, Tree Toppers, Wooden Pendants, Gift Tags, And Gifts for Christmas, New Year, And Carnival Events",https://img.kwcdn.com/product/fancy/f31101b8-9a2e-4b98-b973-1f2cc61c35ac.jpg,[https://img.kwcdn.com/product/fancy/f31101b8-9a2e-4b98-b973-1f2cc61c35ac.jpg],,家居厨房用品/节日饰品,2.18,0,911.csv,0,"2D Flat, 10pcs Christmas Little Water Otter Ornaments, Suitable for Thanksgiving And Christmas Celebrations, Outdoor Decor, Tree Toppers, Wooden Pendants, Gift Tags, And Gifts for Christmas, New Year, And Carnival Events",shop_634418219910848,https://img.kwcdn.com/product/fancy/f31101b8-9a2e-4b98-b973-1f2cc61c35ac.jpg,0,家居厨房用品/节日饰品,1.1568811967920856
634418225666091.0,607429689503956,"Halloween, Christmas 1pc 11-Ounce Ceramic Funny Angry Owl Coffee Mug, Dishwasher-Safe Espresso Tea Cup, Cute And Exquisite Coffee Cup Suitable for The Kitchen, an Ideal Gift for Female Family Members And Friends, Perfect As a Personalized Custom",https://img.kwcdn.com/product/21f0661540/0026bd3e-346d-4675-81c3-c17a9fd8daa5_1200x1200.png,[https://img.kwcdn.com/product/21f0661540/0026bd3e-346d-4675-81c3-c17a9fd8daa5_1200x1200.png],,家居厨房用品/杯具,8.04,0,910.csv,0,"Halloween, Christmas 1pc 11-Ounce Ceramic Funny Angry Owl Coffee Mug, Dishwasher-Safe Espresso Tea Cup, Cute And Exquisite Coffee Cup Suitable for The Kitchen, an Ideal Gift for Female Family Members And Friends, Perfect As a Personalized Custom",shop_634418225666091,https://img.kwcdn.com/product/21f0661540/0026bd3e-346d-4675-81c3-c17a9fd8daa5_1200x1200.png,0,家居厨房用品/杯具,2.201659174404085
634418225887163.0,606875370255822,"Cool Purple Style Holiday Party Decoration Balloon 11pcs Set, 22-Inch 4D Purple-Golden Sphere, 2pcs Golden Hearts, 2pcs Musical Notes, 2pcs Stars, K-Pop Letters, Very Suitable for Birthday Parties, Carnivals, Rave Parties, Halloween, Anniversaries",https://img.kwcdn.com/product/fancy/9fc50387-6ac7-41d6-b001-215610f3c051.jpg,"[https://img.kwcdn.com/product/fancy/9fc50387-6ac7-41d6-b001-215610f3c051.jpg, https://img.kwcdn.com/product/fancy/a9a4405b-420b-4638-8745-6495ca677ef9.jpg]",,家居厨房用品/节日聚会用品,3.61,0,910.csv,0,"Cool Purple Style Holiday Party Decoration Balloon 11pcs Set, 22-Inch 4D Purple-Golden Sphere, 2pcs Golden Hearts, 2pcs Musical Notes, 2pcs Stars, K-Pop Letters, Very Suitable for Birthday Parties, Carnivals, Rave Parties, Halloween, Anniversaries",shop_634418225887163,https://img.kwcdn.com/product/fancy/9fc50387-6ac7-41d6-b001-215610f3c051.jpg,0,家居厨房用品/节日聚会用品,1.528227857008557
634418228895475.0,605640718151644,1pc Gaming Mouse Pad Abstract Landscape Ocean Wave Pattern Desk Accessories Office Computer Mouse Pad,https://img.kwcdn.com/product/open/7b42f4a99b804397b47b9934e1c79aac-goods.jpeg,"[https://img.kwcdn.com/product/open/7b42f4a99b804397b47b9934e1c79aac-goods.jpeg, https://img.kwcdn.com/product/open/d9a1aa90405149d0b6d64eefae108b04-goods.jpeg]",,家居厨房用品/厨房用品,7.57,0,909.xlsx,0,1pc Gaming Mouse Pad Abstract Landscape Ocean Wave Pattern Desk Accessories Office Computer Mouse Pad,shop_634418228895475,https://img.kwcdn.com/product/open/7b42f4a99b804397b47b9934e1c79aac-goods.jpeg,0,家居厨房用品/厨房用品,2.1482677326096886
634418230611592.0,606855237569995,"17pcs Extra Large Reusable Pot Covers, Food Plate Covers, Heat-Resistant And Insulated Adjustable Design, Smooth Reflective Surface, Suitable for Kitchen Food Storage And Preservation, Pleated Steam Insulation Pot Lids",https://img.kwcdn.com/product/open/d48665ca719146c49094582ba94b96e7-goods.jpeg,[https://img.kwcdn.com/product/open/d48665ca719146c49094582ba94b96e7-goods.jpeg],,家居厨房用品/厨房炊具,3.03,0,909.xlsx,0,"17pcs Extra Large Reusable Pot Covers, Food Plate Covers, Heat-Resistant And Insulated Adjustable Design, Smooth Reflective Surface, Suitable for Kitchen Food Storage And Preservation, Pleated Steam Insulation Pot Lids",shop_634418230611592,https://img.kwcdn.com/product/open/d48665ca719146c49094582ba94b96e7-goods.jpeg,0,家居厨房用品/厨房炊具,1.3937663759585914
634418221512445.0,606678070213978,"2D Flat, 1pc Dandelion Meadow Wooden Wall Decor, White Dandelion Flowers, Home Decoration, Exquisite Butterflies, Suitable for Study Bedroom Dining Room, Tall Seed Stems, Safety Rounded Corners, Easy to Hang, 4pcs Fixed Holes",https://img.kwcdn.com/product/21f0664dd0/25a916b7-3fb0-4de3-9ccb-971194ce25b9_800x800.jpeg,[https://img.kwcdn.com/product/21f0664dd0/25a916b7-3fb0-4de3-9ccb-971194ce25b9_800x800.jpeg],,家居厨房用品/节日饰品,3.85,0,910.csv,0,"2D Flat, 1pc Dandelion Meadow Wooden Wall Decor, White Dandelion Flowers, Home Decoration, Exquisite Butterflies, Suitable for Study Bedroom Dining Room, Tall Seed Stems, Safety Rounded Corners, Easy to Hang, 4pcs Fixed Holes",shop_634418221512445,https://img.kwcdn.com/product/21f0664dd0/25a916b7-3fb0-4de3-9ccb-971194ce25b9_800x800.jpeg,0,家居厨房用品/节日饰品,1.5789787049493917
634418231015501.0,606987576271691,"1 Set of 2pcs, Includes: 1 Wall-mounted Fruit and Vegetable Basket + 1 Rotating Six-claw Hanger, Faux Rattan Hanging Basket, Plastic Wall-mounted Hanging Basket, Home Decor, Not for Food Contact",https://img.kwcdn.com/product/fancy/b321fbaa-53c1-4062-bec8-d837f1a2bc96.jpg,[https://img.kwcdn.com/product/fancy/b321fbaa-53c1-4062-bec8-d837f1a2bc96.jpg],,家居厨房用品/厨房收纳,5.89,0,911.csv,0,"1 Set of 2pcs, Includes: 1 Wall-mounted Fruit and Vegetable Basket + 1 Rotating Six-claw Hanger, Faux Rattan Hanging Basket, Plastic Wall-mounted Hanging Basket, Home Decor, Not for Food Contact",shop_634418231015501,https://img.kwcdn.com/product/fancy/b321fbaa-53c1-4062-bec8-d837f1a2bc96.jpg,0,家居厨房用品/厨房收纳,1.9300710850255671
634418225801118.0,607404724955790,"1pc Large Capacity Modern Quilted Tote Bag Suitable for Travel & Commute, Minimalist Rectangular Quilted Polyester Handbag with Hot Transfer Print, Portable Luggage Carrier for &, for Lugging, Weekend Getaways, Outdoor Trips",https://img.kwcdn.com/product/fancy/c6b416c4-15ca-4bf3-b871-bd15241f07c7.jpg,[https://img.kwcdn.com/product/fancy/c6b416c4-15ca-4bf3-b871-bd15241f07c7.jpg],,家居厨房用品/厨房收纳,12.44,0,911.csv,0,"1pc Large Capacity Modern Quilted Tote Bag Suitable for Travel & Commute, Minimalist Rectangular Quilted Polyester Handbag with Hot Transfer Print, Portable Luggage Carrier for &, for Lugging, Weekend Getaways, Outdoor Trips",shop_634418225801118,https://img.kwcdn.com/product/fancy/c6b416c4-15ca-4bf3-b871-bd15241f07c7.jpg,0,家居厨房用品/厨房收纳,2.5982353350950036
634418227562230.0,607010930180916,"2D Flat, 1pc Bohemian Musical Note & Star Print Oversized Beach Towel - Quick-Dry Microfiber Bath Towel Suitable for Pool, Gym, Yoga, Bathing, Soft Absorbent Suitable for &, Lightweight Portable Bath Accessory, 2D Flat",https://img.kwcdn.com/product/21152340f68/e17102f2-262e-4bc4-ab96-855f74c291d8_2000x2000.jpeg,[https://img.kwcdn.com/product/21152340f68/e17102f2-262e-4bc4-ab96-855f74c291d8_2000x2000.jpeg],,家居厨房用品/毛巾浴巾,7.48,0,909.xlsx,0,"2D Flat, 1pc Bohemian Musical Note & Star Print Oversized Beach Towel - Quick-Dry Microfiber Bath Towel Suitable for Pool, Gym, Yoga, Bathing, Soft Absorbent Suitable for &, Lightweight Portable Bath Accessory, 2D Flat",shop_634418227562230,https://img.kwcdn.com/product/21152340f68/e17102f2-262e-4bc4-ab96-855f74c291d8_2000x2000.jpeg,0,家居厨房用品/毛巾浴巾,2.1377104498038118
634418213199353.0,606598881722310,"3pcs Metal Plate Rack Storage Box, Vertical Rack Holder, Cabinet Tableware Storage Box, Kitchen Cabinet Drying Rack, Kitchen Additions",https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/3f8987dc47b579ad37c4eff4ad4a1e3b.jpg,"[https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/3f8987dc47b579ad37c4eff4ad4a1e3b.jpg, https://img.kwcdn.com/product/algo_check/auto/8e47d1a39be7a32a6883e58285d8fcf9_1788156927392.jpg]",,家居厨房用品/厨房收纳,16.31,1,911.csv,1,"3pcs Metal Plate Rack Storage Box, Vertical Rack Holder, Cabinet Tableware Storage Box, Kitchen Cabinet Drying Rack, Kitchen Additions",shop_634418213199353,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/3f8987dc47b579ad37c4eff4ad4a1e3b.jpg,0,家居厨房用品/厨房收纳,2.851284369188118
,607007843175212,"2D Flat, Poster 2D Flat Nursery Wall Art Set of 3 Moon Star Heart Kids Room Prints Physical 0, 2D Flat",https://img.kwcdn.com/product/open/fc97a0fa27ad4bc69996a8d55d9735af-goods.jpeg,[https://img.kwcdn.com/product/open/fc97a0fa27ad4bc69996a8d55d9735af-goods.jpeg],https://goods-vod.kwcdn.com/goods-video/08f22db747545d2ae55ef369c77ac8384c42e6e6.f30.mp4,家居厨房用品/墙面装饰,16.89,0,910.csv,0,"2D Flat, Poster 2D Flat Nursery Wall Art Set of 3 Moon Star Heart Kids Room Prints Physical 0, 2D Flat",row_18506,https://img.kwcdn.com/product/open/fc97a0fa27ad4bc69996a8d55d9735af-goods.jpeg,1,家居厨房用品/墙面装饰,2.884241897520628
634418225637125.0,606908320708533,"1 Acrylic Display Stand, Suitable for Multi-scene Desktop Easels, Can Be Used for Dessert Tables, Birthday Parties, Weddings, Graduation Ceremonies—for Decoration, Displaying Dolls, Potted Plants, and Product Showcases, with Versatile Functions",https://img.kwcdn.com/product/fancy/ce06d8e5-b087-49e5-940b-5de34b6b614b.jpg,[https://img.kwcdn.com/product/fancy/ce06d8e5-b087-49e5-940b-5de34b6b614b.jpg],,家居厨房用品/家居装饰,21.79,0,910.csv,0,"1 Acrylic Display Stand, Suitable for Multi-scene Desktop Easels, Can Be Used for Dessert Tables, Birthday Parties, Weddings, Graduation Ceremonies—for Decoration, Displaying Dolls, Potted Plants, and Product Showcases, with Versatile Functions",shop_634418225637125,https://img.kwcdn.com/product/fancy/ce06d8e5-b087-49e5-940b-5de34b6b614b.jpg,0,家居厨房用品/家居装饰,3.126321843257593
634418229844698.0,606989925074748,"Vintage Rustic-Style Bread And Coffee Tissue Box - Compact Home Decor Tissue Box with Bread And Coffee Sketch Design, Used for Storing Tissues in The Kitchen, Ideal Gift for Living Room Or Desktop, Bread-Themed Decorative Item",https://img.kwcdn.com/product/fancy/8decf2a4-2fbc-44aa-957c-b675bf09f1f3.jpg,[https://img.kwcdn.com/product/fancy/8decf2a4-2fbc-44aa-957c-b675bf09f1f3.jpg],,家居厨房用品/餐厅用品,3.77,0,910.csv,0,"Vintage Rustic-Style Bread And Coffee Tissue Box - Compact Home Decor Tissue Box with Bread And Coffee Sketch Design, Used for Storing Tissues in The Kitchen, Ideal Gift for Living Room Or Desktop, Bread-Themed Decorative Item",shop_634418229844698,https://img.kwcdn.com/product/fancy/8decf2a4-2fbc-44aa-957c-b675bf09f1f3.jpg,0,家居厨房用品/餐厅用品,1.5623463049002497
634418224070249.0,606064997183506,1pc - Pink Disco Party Frame Photo Booth - Choice Birthday Celebration Background Hanging Cloth,https://img.kwcdn.com/product/open/a9459468ac7c44a4b7a56cedbee30302-goods.jpeg,[https://img.kwcdn.com/product/open/a9459468ac7c44a4b7a56cedbee30302-goods.jpeg],,家居厨房用品/节日聚会用品,3.64,32,909.xlsx,1,1pc - Pink Disco Party Frame Photo Booth - Choice Birthday Celebration Background Hanging Cloth,shop_634418224070249,https://img.kwcdn.com/product/open/a9459468ac7c44a4b7a56cedbee30302-goods.jpeg,0,家居厨房用品/节日聚会用品,1.534714366238164
,606893086979331,"Christmas 6pcs, 33Cm/13In Decorative Dinner Plates, Charger Plates, Autumn, Home Dining Table Decor, Kitchen Tabletop Decor, Farmhouse Style Dining, Elegant Table Centrepiece, Holiday Table Decor, Vintage Style",https://img.kwcdn.com/product/open/dd9e77a44de642d2bbdca4684fe749fc-goods.jpeg,[https://img.kwcdn.com/product/open/dd9e77a44de642d2bbdca4684fe749fc-goods.jpeg],,家居厨房用品/餐厅用品,33.52,0,910.csv,0,"Christmas 6pcs, 33Cm/13In Decorative Dinner Plates, Charger Plates, Autumn, Home Dining Table Decor, Kitchen Tabletop Decor, Farmhouse Style Dining, Elegant Table Centrepiece, Holiday Table Decor, Vintage Style",row_11210,https://img.kwcdn.com/product/open/dd9e77a44de642d2bbdca4684fe749fc-goods.jpeg,0,家居厨房用品/餐厅用品,3.541538866215227
,607436131941715,"Linen Table Runner - White Daisy Lavender Green Striped Watercolor Floral Design, Rectangular Kitchen And Dining Decor, Suitable for Family Gatherings, Parties, Home Events, Natural Inspiration Pattern, Texture, Natural, Nature Lovers",https://img.kwcdn.com/product/fancy/9ffe3456-d99b-4e0c-965f-ddb1acd9c0b9.jpg,[https://img.kwcdn.com/product/fancy/9ffe3456-d99b-4e0c-965f-ddb1acd9c0b9.jpg],,家居厨房用品/餐厨布艺,5.41,0,910.csv,0,"Linen Table Runner - White Daisy Lavender Green Striped Watercolor Floral Design, Rectangular Kitchen And Dining Decor, Suitable for Family Gatherings, Parties, Home Events, Natural Inspiration Pattern, Texture, Natural, Nature Lovers",row_19006,https://img.kwcdn.com/product/fancy/9ffe3456-d99b-4e0c-965f-ddb1acd9c0b9.jpg,0,家居厨房用品/餐厨布艺,1.8578592709325787
,607494114015981,"Thickened Traditional Printed Hand Sewing Fabric, Easy Light Pink with Scattered Polka Dot Pattern Pre-Cut 150 X 100Cm, Ready to Sew, Home Decor Fabric for Autumn Countryside Style, Suitable for Making Sofa Covers, Tablecloths, Pillows, Clothing",https://img.kwcdn.com/product/open/0102dcc2ea4847d6ad3903f03859dbcc-goods.jpeg,[https://img.kwcdn.com/product/open/0102dcc2ea4847d6ad3903f03859dbcc-goods.jpeg],,家居厨房用品/节日聚会用品,17.17,0,911.csv,0,"Thickened Traditional Printed Hand Sewing Fabric, Easy Light Pink with Scattered Polka Dot Pattern Pre-Cut 150 X 100Cm, Ready to Sew, Home Decor Fabric for Autumn Countryside Style, Suitable for Making Sofa Covers, Tablecloths, Pillows, Clothing",row_22158,https://img.kwcdn.com/product/open/0102dcc2ea4847d6ad3903f03859dbcc-goods.jpeg,0,家居厨房用品/节日聚会用品,2.89977188240808
634418213708803.0,606930802174106,"2pcs Large Rectangle Silicone Molds - 8-Cavity Energy Bar Tray for Granola, Chocolate, Cake & Candy Bars - Flexible Non-Stick Baking Mold for Homemade Butter & Nutrition Bars - Reusable Silicone Bakeware for Kitchen",https://img.kwcdn.com/product/fancy/b04923da-d703-4695-b57b-7b3a6bc0db44.jpg,[https://img.kwcdn.com/product/fancy/b04923da-d703-4695-b57b-7b3a6bc0db44.jpg],,家居厨房用品/烘焙用品,6.0,2,911.csv,1,"2pcs Large Rectangle Silicone Molds - 8-Cavity Energy Bar Tray for Granola, Chocolate, Cake & Candy Bars - Flexible Non-Stick Baking Mold for Homemade Butter & Nutrition Bars - Reusable Silicone Bakeware for Kitchen",shop_634418213708803,https://img.kwcdn.com/product/fancy/b04923da-d703-4695-b57b-7b3a6bc0db44.jpg,0,家居厨房用品/烘焙用品,1.9459101490553132
,607177360135606,"2pcs Beige-Gray Christmas Reindeer & Tree Kitchen Towels Suitable for Cleaning, Dishwashing, Hand Wiping - Dishcloths with Reindeer Print, Striped Table Decor for Holiday Gifts, Housewarming, for Home and Dining Room Use",https://img.kwcdn.com/product/aisc_image/algo/opt/934a7e4e/d3c3c998/ad5f6032-726c-4b27-915a-46224d264dff.jpg,[https://img.kwcdn.com/product/aisc_image/algo/opt/934a7e4e/d3c3c998/ad5f6032-726c-4b27-915a-46224d264dff.jpg],,家居厨房用品/餐厅用品,4.47,0,909.xlsx,0,"2pcs Beige-Gray Christmas Reindeer & Tree Kitchen Towels Suitable for Cleaning, Dishwashing, Hand Wiping - Dishcloths with Reindeer Print, Striped Table Decor for Holiday Gifts, Housewarming, for Home and Dining Room Use",row_9029,https://img.kwcdn.com/product/aisc_image/algo/opt/934a7e4e/d3c3c998/ad5f6032-726c-4b27-915a-46224d264dff.jpg,0,家居厨房用品/餐厅用品,1.6992786164338898
634418228715851.0,607132732757152,"""Barbaric Collision Statue Decoration, Dreamy Design, Table Decoration, Creative Gift, Car Dashboard Decoration, Home Decoration, Bonsai Decoration, Valentine's Day, Christmas, Gift (collectible Statue), (small Statue Ornament)""",https://img.kwcdn.com/product/fancy/d6a49f1a-c2e3-41f0-89ea-3ff0310cac83.jpg,[https://img.kwcdn.com/product/fancy/d6a49f1a-c2e3-41f0-89ea-3ff0310cac83.jpg],,家居厨房用品/节日饰品,4.64,0,909.xlsx,0,"""Barbaric Collision Statue Decoration, Dreamy Design, Table Decoration, Creative Gift, Car Dashboard Decoration, Home Decoration, Bonsai Decoration, Valentine's Day, Christmas, Gift (collectible Statue), (small Statue Ornament)""",shop_634418228715851,https://img.kwcdn.com/product/fancy/d6a49f1a-c2e3-41f0-89ea-3ff0310cac83.jpg,0,家居厨房用品/节日饰品,1.7298840655099674
634418220105690.0,607575449912799,"30pcs Large Reusable Zipper Storage Bags, Random Patterns, Food Classification Storage Bags, Refrigerator Fresh-Keeping Bags, Essential Kitchen Sealing Bags, Food Preservation Sealing Bags, Suitable for Fruits, Grains, Vegetables, and Meat",https://img.kwcdn.com/product/open/ec53a350394343e49174e6a0afe5332e-goods.jpeg,[https://img.kwcdn.com/product/open/ec53a350394343e49174e6a0afe5332e-goods.jpeg],,家居厨房用品/厨房收纳,1.77,0,909.xlsx,0,"30pcs Large Reusable Zipper Storage Bags, Random Patterns, Food Classification Storage Bags, Refrigerator Fresh-Keeping Bags, Essential Kitchen Sealing Bags, Food Preservation Sealing Bags, Suitable for Fruits, Grains, Vegetables, and Meat",shop_634418220105690,https://img.kwcdn.com/product/open/ec53a350394343e49174e6a0afe5332e-goods.jpeg,0,家居厨房用品/厨房收纳,1.0188473201992472
634418219002304.0,606616866905781,"1pc, 2D Flat Printed Woman with Dog and Flowers Quilted Tote Bag Shoulder Handbag, Lightweight Carryall Bag for Vacation Travel Shopping Non-food Contact, Non-Food Contact, 2D Flat",https://img.kwcdn.com/product/21152342270/7bccb454-4fd0-4c76-b4f1-4cb310292577_1000x1000.jpeg,[https://img.kwcdn.com/product/21152342270/7bccb454-4fd0-4c76-b4f1-4cb310292577_1000x1000.jpeg],,家居厨房用品/厨房收纳,8.07,0,910.csv,0,"1pc, 2D Flat Printed Woman with Dog and Flowers Quilted Tote Bag Shoulder Handbag, Lightweight Carryall Bag for Vacation Travel Shopping Non-food Contact, Non-Food Contact, 2D Flat",shop_634418219002304,https://img.kwcdn.com/product/21152342270/7bccb454-4fd0-4c76-b4f1-4cb310292577_1000x1000.jpeg,0,家居厨房用品/厨房收纳,2.2049722641270453
,607418146771195,"2D Flat, 2D Flat Banner, 1pc, Top Pick Realistic Birch Forest Wall Mural - Large -like Peel and Stick Paper-Free Backdrop, Birch Tree White Trunk and Green Foliage Print, Easy Install for Home Decor, Parties, Weddings - Durable -Like Texture, 2D Flat",https://img.kwcdn.com/product/open/8aa71c8bb1b642f5b792491ccc320a3a-goods.jpeg,[https://img.kwcdn.com/product/open/8aa71c8bb1b642f5b792491ccc320a3a-goods.jpeg],,家居厨房用品/节日聚会用品,5.38,1,911.csv,1,"2D Flat, 2D Flat Banner, 1pc, Top Pick Realistic Birch Forest Wall Mural - Large -like Peel and Stick Paper-Free Backdrop, Birch Tree White Trunk and Green Foliage Print, Easy Install for Home Decor, Parties, Weddings - Durable -Like Texture, 2D Flat",row_27022,https://img.kwcdn.com/product/open/8aa71c8bb1b642f5b792491ccc320a3a-goods.jpeg,0,家居厨房用品/节日聚会用品,1.8531680973566984
,606610424435129,"1pc Glass Coffee Mug with Handle, with Jesus Way Truth Life Compass Print, Clear Double Wall Insulated Borosilicate Glass, Coffee Cup for Espresso and Tea, 200ml 6. 76oz, Great for Faith and Prayer, Great Halloween, Christmas, and New Year Gift",https://img.kwcdn.com/product/open/88e8f2a5b8e24ba798c599b64f5d7610-goods.jpeg,[https://img.kwcdn.com/product/open/88e8f2a5b8e24ba798c599b64f5d7610-goods.jpeg],,家居厨房用品/杯具,4.39,0,911.csv,0,"1pc Glass Coffee Mug with Handle, with Jesus Way Truth Life Compass Print, Clear Double Wall Insulated Borosilicate Glass, Coffee Cup for Espresso and Tea, 200ml 6. 76oz, Great for Faith and Prayer, Great Halloween, Christmas, and New Year Gift",row_21394,https://img.kwcdn.com/product/open/88e8f2a5b8e24ba798c599b64f5d7610-goods.jpeg,0,家居厨房用品/杯具,1.6845453849209058
634418225821902.0,607122599329331,"1pc Name/Text Mug with Custom - Microwave Coffee Cup Suitable for Espresso Martini, Tea, Cocoa, Dishwasher Suitable for Men & Women, for, Office, Parties, Christmas, Halloween Gift",https://img.kwcdn.com/product/21152340a32/342b056b-8e62-411f-87df-d1985d799006_1200x1200.jpeg,[https://img.kwcdn.com/product/21152340a32/342b056b-8e62-411f-87df-d1985d799006_1200x1200.jpeg],,家居厨房用品/杯具,11.48,0,911.csv,0,"1pc Name/Text Mug with Custom - Microwave Coffee Cup Suitable for Espresso Martini, Tea, Cocoa, Dishwasher Suitable for Men & Women, for, Office, Parties, Christmas, Halloween Gift",shop_634418225821902,https://img.kwcdn.com/product/21152340a32/342b056b-8e62-411f-87df-d1985d799006_1200x1200.jpeg,0,家居厨房用品/杯具,2.5241273629412815
634418228464739.0,605814328770226,"1pc 2D Flat, Acrylic And Rubber Soft Magnet, Fresh And Flavorful Garlic Bulb - Striking Purple And Pink Layered Texture - Perfect for Home Chefs And Cooking Enthusiasts, Thanksgiving And Christmas Dinner Essentials",https://img.kwcdn.com/product/open/485e5399c80744989ab581a773ddc1e9-goods.jpeg,[https://img.kwcdn.com/product/open/485e5399c80744989ab581a773ddc1e9-goods.jpeg],,家居厨房用品/厨房用品,2.58,0,909.xlsx,0,"1pc 2D Flat, Acrylic And Rubber Soft Magnet, Fresh And Flavorful Garlic Bulb - Striking Purple And Pink Layered Texture - Perfect for Home Chefs And Cooking Enthusiasts, Thanksgiving And Christmas Dinner Essentials",shop_634418228464739,https://img.kwcdn.com/product/open/485e5399c80744989ab581a773ddc1e9-goods.jpeg,0,家居厨房用品/厨房用品,1.275362800412609
,606943150215115,"2D Flat, 6pcs, Bee Collecting Honeycomb, Pattern Decorative Coasters, Home Decor Items, Birthday Gifts, Can Be Used For, Vacation Homes, Kitchen, Christmas Decorations, Gifts for Family And Friends, Multi-Purpose, Family Gathering Decor",https://img.kwcdn.com/product/fancy/82ec78bd-648e-4c52-93fe-80061ddd4c62.jpg,[https://img.kwcdn.com/product/fancy/82ec78bd-648e-4c52-93fe-80061ddd4c62.jpg],,家居厨房用品/家居装饰,4.23,0,910.csv,0,"2D Flat, 6pcs, Bee Collecting Honeycomb, Pattern Decorative Coasters, Home Decor Items, Birthday Gifts, Can Be Used For, Vacation Homes, Kitchen, Christmas Decorations, Gifts for Family And Friends, Multi-Purpose, Family Gathering Decor",row_12414,https://img.kwcdn.com/product/fancy/82ec78bd-648e-4c52-93fe-80061ddd4c62.jpg,0,家居厨房用品/家居装饰,1.6544112780768316
634418230995002.0,607306209191616,"Custom Portrait Crystal Ball Night Light Ornament, Featuring Internal Engraving Technology. Personalize Your Decor with Your Photo and Name. A Exquisite K9 Crystal Gift, an Ideal Choice for Loved Ones and Friends. Commemorate Family",https://img.kwcdn.com/product/open/09d7e1ced6a04cbfa5f11cb7c821e56f-goods.jpeg,[https://img.kwcdn.com/product/open/09d7e1ced6a04cbfa5f11cb7c821e56f-goods.jpeg],https://goods-vod.kwcdn.com/goods-video/5b0157dba20b43a2d5f9a03a44b3a78deda7fd90.f30.mp4,家居厨房用品/照明及配件,17.77,0,909.xlsx,0,"Custom Portrait Crystal Ball Night Light Ornament, Featuring Internal Engraving Technology. Personalize Your Decor with Your Photo and Name. A Exquisite K9 Crystal Gift, an Ideal Choice for Loved Ones and Friends. Commemorate Family",shop_634418230995002,https://img.kwcdn.com/product/open/09d7e1ced6a04cbfa5f11cb7c821e56f-goods.jpeg,1,家居厨房用品/照明及配件,2.9322598505984176
634418231299857.0,607249569254226,"2D Flat, 2D Door Banner 2D Flat, 2D Door Banner 2D Flat Door Banner, 2pcs, Christmas Doorway Couple Hanging Banner, Polyester, NAVIDAD Letter Snowman Scarlet Gift Box Snowflake Holly Hanging Ornament Christmas Theme Activity Decoration Indoor Outdoo",https://img.kwcdn.com/product/open/85c29a3629a74378a6b3ddfb9cd6fdb1-goods.jpeg,[https://img.kwcdn.com/product/open/85c29a3629a74378a6b3ddfb9cd6fdb1-goods.jpeg],,家居厨房用品/节日聚会用品,5.48,0,911.csv,0,"2D Flat, 2D Door Banner 2D Flat, 2D Door Banner 2D Flat Door Banner, 2pcs, Christmas Doorway Couple Hanging Banner, Polyester, NAVIDAD Letter Snowman Scarlet Gift Box Snowflake Holly Hanging Ornament Christmas Theme Activity Decoration Indoor Outdoo",shop_634418231299857,https://img.kwcdn.com/product/open/85c29a3629a74378a6b3ddfb9cd6fdb1-goods.jpeg,0,家居厨房用品/节日聚会用品,1.8687205103641833
