商品ID,标题,main_url,商品链接,美元价格($),cat_l1,cat_l2,source,总销量,y_raw,y,split,shop_group,log_price,has_video,n_gallery,title_len,title_cjk_ratio,has_cn_title,n_tags,has_backend_cat,店铺总销量,粉丝数,店铺评分,在售商品数
607051061254071,1pc木质姜饼人，可用作餐桌中央装饰品。这种木质姜饼人非常适合用于室内圣诞装饰、乡村风格的度假餐桌布置、家居厨房和餐厅的装饰。全年皆可作为餐桌中央装饰品使用。,https://img.kwcdn.com/product/fancy/6a58377d-fe6d-4267-b2be-31e689b7690a.jpg,https://www.temu.com/search_result.html?search_key=607051061254071&search_method=user,1.9,家居厨房用品,家居装饰,911.csv,0,0,0.0,,shop_634418211847759,1.0647107369924282,0,2,79,0.8860759493670886,1,0,0,850000.0,40536.0,4.8,295.0
607051061288704,1pc 带有复古圣诞雪景雪橇邮票图案设计的翻盖式储物收纳箱，2D 打印工艺，钢制拉链耐用，三个尺寸可选，适用于办公室收纳、客厅收纳、衣柜收纳、床下收纳、洗衣房收纳、汽车后备箱整理，换季衣物家居收纳箱,https://img.kwcdn.com/product/open/096ff1ef0efa45ea9a8997bddfae5761-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051061288704&search_method=user,6.95,家居厨房用品,衣橱收纳,910.csv,0,0,0.0,,shop_634418226279502,2.0731719286662407,1,1,99,0.8282828282828283,1,0,0,2050.0,18.0,4.8,307.0
607051329700036,1PC 奇幻太空主题法兰绒毛毯 外星异星山脉星空云彩行星彗星印花保暖毯 卧室客厅午睡盖毯沙发休闲毯 房装饰毯子宿舍御寒毛毯 科幻宇宙爱好者周边家用四季通用亲肤柔暖盖毯,https://img.kwcdn.com/product/open/655a0473b8e64f468dacd9a929639d96-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051329700036&search_method=user,12.0,家居厨房用品,毯子,909.xlsx,0,0,0.0,,shop_634418230386636,2.5649493574615367,0,1,83,0.9036144578313252,1,0,0,0.0,0.0,0.0,0.0
607051329715976,1个装南瓜玫瑰花藤万圣节桌旗适用于万圣派对家庭聚餐餐桌餐厅装饰,https://img.kwcdn.com/product/open/fdac20704b3449caba612ed42dd0b2ef-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051329715976&search_method=user,2.39,家居厨房用品,餐厨布艺,909.xlsx,0,0,0.0,,shop_634418223032261,1.220829921392359,0,8,31,0.967741935483871,1,0,1,55112.0,2482.0,4.9,822.0
607051598115588,2DFlat- Decorative Sign & Plague -1pc木制复古幽默的猫咪圣诞标牌，圣诞猫和冬季雪花，非常适合卧室，厨房，客厅，门廊，庭院，阳台装饰，新年，万圣节、感恩节、圣诞节装饰，完美的节日礼物。,https://img.kwcdn.com/product/fancy/c84f1d7e-d6a1-4818-a526-3339ddbadf22.jpg,https://www.temu.com/search_result.html?search_key=607051598115588&search_method=user,1.31,家居厨房用品,节日饰品,909.xlsx,10,10,2.3978952727983707,,shop_634418230050968,0.8372475245337022,0,1,109,0.5412844036697247,1,0,0,8051.0,570.0,5.0,105.0
607051598140460,5pcs高脚菠萝造型葡萄酒杯，香槟杯，派对杯，果汁杯，水杯，适用于餐厅商用生日聚会晚宴圣诞节,https://img.kwcdn.com/product/fancy/b5f4bbaf-b445-42ed-ba7d-6538e479eaf5.jpg,https://www.temu.com/search_result.html?search_key=607051598140460&search_method=user,15.6,家居厨房用品,杯具,909.xlsx,0,0,0.0,,shop_634418218096877,2.8094026953624978,0,1,46,0.8043478260869565,1,0,0,27000.0,292.0,4.9,164.0
607051598159864,1个乡村现代金属艺术品，猫咪家庭主题，是圣诞节和感恩节的绝佳礼物。它可用作装饰品，适用于书桌、卧室或办公室，设计为立式摆放，使用时需要手动弯曲。,https://img.kwcdn.com/product/fancy/16b50d6e-d664-46f5-9ff1-8021183f4239.jpg,https://www.temu.com/search_result.html?search_key=607051598159864&search_method=user,4.99,家居厨房用品,家居装饰,909.xlsx,0,0,0.0,,shop_634418219563836,1.790091412127358,0,1,72,0.875,1,0,0,262.0,0.0,0.0,66.0
607051665225100,"5pcs/10pcs Drawstring Christmas Gift Bags, Classic Festive Season Teddy Bear Animal Gift Box Christmas Wrapping Bags, Xmas Goodie Bags, Reusable Christmas Pouch Bags, Festival Pattern Decorations Sack, Perfect for Parties",https://img.kwcdn.com/product/fancy/28fe9911-a6eb-42f5-baaf-edea3ad44948.jpg,https://www.temu.com/search_result.html?search_key=607051665225100&search_method=user,5.55,家居厨房用品,节日聚会用品,911.csv,8,8,2.19722457733622,,shop_634418225755068,1.8794650496471603,0,1,221,0.0,0,0,0,8800.0,10.0,5.0,586.0
607051732325221,"1pc Boho Ethnic Quilted Tote Bag African Woman Portrait Print - Not Textured. Women's Large Capacity Travel Tote Bag, Trendy Printed Pattern Handbag, Shoulder Tote Bag, Travel Organizer Bag,,Reusable Grocery Bags",https://img.kwcdn.com/product/fancy/338be042-0c06-46d1-ae62-f6d1342dcd74.jpg,https://www.temu.com/search_result.html?search_key=607051732325221&search_method=user,13.67,家居厨房用品,厨房收纳,910.csv,0,0,0.0,,shop_634418231402877,2.6858045921548905,0,1,212,0.0,0,0,0,103.0,0.0,0.0,18.0
607051732343727,毛毯，触感柔软法兰绒，四季通用且可机洗；既可作沙发盖毯、夏季凉毯，用途广泛；亦适用于车载露营、办公室小憩及家居装饰，是节日礼物的理想之选。,https://img.kwcdn.com/product/open/39c269c6796846f986b99615772aebf5-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051732343727&search_method=user,6.14,家居厨房用品,毯子,910.csv,0,0,0.0,,shop_634418231769480,1.965712776351493,0,1,69,0.8695652173913043,1,0,0,102.0,0.0,0.0,33.0
607051732348826,[2D] 1 个个性化定制姐妹主题陶瓷马克杯，11 盎司，双面印刷，微波炉安全，适合送给姐妹、女性朋友、家人的礼物，可作为生日、感恩节礼品，家居装饰，厨房配件，感谢礼物，送家人朋友,https://img.kwcdn.com/product/open/724640462a6c47a98585baf31ddb7536-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051732348826&search_method=user,7.03,家居厨房用品,杯具,910.csv,0,0,0.0,,shop_634418225852562,2.0831845279586703,1,1,90,0.7555555555555555,1,0,0,7901.0,176.0,5.0,303.0
607051732353791,天佑天使十字架云朵2D平面印花造型抱枕，适用于沙发、卧室、客厅，营造温馨家居氛围，亦可用于办公室和车内装饰，抱枕礼品，2D平面款,https://img.kwcdn.com/product/open/fca5f371a91142bc81c288c8c703d97a-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051732353791&search_method=user,9.69,家居厨房用品,床上用品,910.csv,0,0,0.0,,shop_634418231675444,2.3693087250369538,0,1,64,0.828125,1,0,0,640.0,0.0,0.0,43.0
607051732359999,梦幻星球太空爱好者礼物 2D平面印花造型抱枕，适用于沙发、卧室、客厅，营造温馨家居氛围，亦可用于办公室和汽车，抱枕礼品，2D平面款,https://img.kwcdn.com/product/open/53b86b74f23f45be9ca48cbd8989572a-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051732359999&search_method=user,10.57,家居厨房用品,床上用品,910.csv,0,0,0.0,,shop_634418231675444,2.448415541205585,0,1,65,0.8153846153846154,1,0,0,640.0,0.0,0.0,43.0
607051732384890,1个波西米亚风红色花卉壁挂式洗衣篮，带盖子和提手 - 可折叠悬挂式收纳筐，适用于浴室、卧室、衣柜 - 节省空间的翻盖设计，长方形储物篮，可用于毛巾、衣物，S码，2D平面，洗衣篮,https://img.kwcdn.com/product/21152342fce/4ac0c184-40ad-46c5-9b46-389856a33cee_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=607051732384890&search_method=user,6.91,家居厨房用品,衣橱收纳,910.csv,0,0,0.0,,shop_634418231315182,2.0681277817795625,0,1,88,0.7727272727272727,1,0,0,0.0,0.0,0.0,0.0
607051866559831,"，1pc,餐巾纸抽取盒，Napkin tissue box，黑白雪花图案简约风格图案餐巾纸抽取盒，适用于，床头柜，日常使用，汽车装饰，多用途，家庭必备，(7.09x5.12x4.33inch)，时尚好物，2D平面印刷",https://img.kwcdn.com/product/fancy/aa27e5de-a9c8-4163-9cd7-42b90bbd4e0a.jpg,https://www.temu.com/search_result.html?search_key=607051866559831&search_method=user,3.25,家居厨房用品,餐厅用品,909.xlsx,0,0,0.0,,shop_634418229103089,1.4469189829363254,1,1,108,0.4907407407407407,1,0,0,305.0,0.0,0.0,4.0
607051866563128,1个 2D平面亚克力LED夜灯，含糖骷髅骷髅冲浪沙滩南瓜太阳月亮海浪火烈鸟浮排，适用于万圣节派对装饰礼物，2D平面,https://img.kwcdn.com/product/open/d73d36014a4d48b6bec7df0a2b53efb4-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051866563128&search_method=user,6.54,家居厨房用品,照明及配件,911.csv,0,0,0.0,,row_21136,2.020222182019865,0,2,57,0.7894736842105263,1,0,0,0.0,0.0,0.0,0.0
607051866581488,3件套蝴蝶花园床笠套装（1件床笠和2件枕套，无芯），浪漫主题，彩色床上用品，床垫保护套柔软透气，2D平面印花,https://img.kwcdn.com/product/open/f7b69585350542f8aab35c5942437a81-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051866581488&search_method=user,19.72,家居厨房用品,床上用品,909.xlsx,0,0,0.0,,shop_634418227477399,3.031099417391282,0,1,54,0.7777777777777778,1,0,0,274.0,11.0,4.5,140.0
607051866587852,个性化台球主题马克杯，2D平面打印，定制姓名咖啡杯，台球爱好者、球迷的礼物 11盎司陶瓷杯，台球厅装饰品，送给爱台球的男士，生日/圣诞男士礼物 台球运动员定制马克杯，台球团队礼物，微波炉安全，送礼佳选,https://img.kwcdn.com/product/open/ea7557486bb947b3b3d1936da2cd7b34-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051866587852&search_method=user,10.14,家居厨房用品,杯具,909.xlsx,1,1,0.6931471805599453,,shop_634418225852914,2.410542234499138,1,1,100,0.83,1,0,0,21766.0,779.0,5.0,720.0
607051866600655,2D平面，1PC，万圣黑猫南瓜主题，亚克力捕捉器，窗户悬挂，冬季装饰，完美适合墙壁乡村客厅办公室卧室花园室内，适合感恩节万圣节礼物,https://img.kwcdn.com/product/open/e8b85a8dbd0241fe8b7fbffbbce0393e-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051866600655&search_method=user,3.53,家居厨房用品,家居装饰,909.xlsx,4,4,1.6094379124341005,,shop_634418224508810,1.5107219394949425,0,2,65,0.8153846153846154,1,0,0,49000.0,1475.0,4.7,463.0
607051933667006,1pc 8*8in/20x20cm的2D平面圆形铝标牌，有关“摇滚音乐唱片封面”的复古装饰牌匾，“Bill Haley and his Comets音乐主题”装饰牌，适合“酒吧、咖啡馆、客厅”装饰或礼物。,https://img.kwcdn.com/product/217a7c329a/f3179277-db35-4f3d-90db-ed7219d1868f_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=607051933667006&search_method=user,5.83,家居厨房用品,节日饰品,909.xlsx,6,6,1.9459101490553128,,shop_634418230528558,1.9213246735826988,0,1,102,0.4509803921568627,1,0,0,0.0,2.0,3.5,0.0
607051933669480,1个 11盎司姓名陶瓷咖啡杯，成人款个性化可爱青蛙印花趣味马克杯，可用洗碗机清洗的茶杯，女性家人朋友的理想礼物，非常适合作为生日、圣诞节、母亲节、父亲节、节日派个、毕业典礼的赠礼,https://img.kwcdn.com/product/2123a620f0/7ef74986-5677-4159-b939-a5cfa396febc_1200x1200.jpeg,https://www.temu.com/search_result.html?search_key=607051933669480&search_method=user,5.47,家居厨房用品,杯具,911.csv,0,0,0.0,,shop_634418228715705,1.867176108512809,1,1,89,0.8539325842696629,1,0,0,2245.0,3.0,5.0,763.0
607051933706907,2D Flat Shower Curtain 1pc，鹿浴帘森林野生动物驼鹿树户外景观装饰浴室带12个挂钩涤纶面料，多个尺寸可选,https://img.kwcdn.com/product/open/4be873f3da934f5db059d3b630317144-goods.jpeg,https://www.temu.com/search_result.html?search_key=607051933706907&search_method=user,13.24,家居厨房用品,毛巾浴巾,911.csv,2,2,1.0986122886681098,,shop_634418222044993,2.65605490598383,0,1,64,0.53125,1,0,0,29000.0,950.0,4.7,558.0
607052537642251,192Cm 红色亮面圆球装饰藤条，红色球体散落，柔韧藤条身体可随意弯曲和缠绕，圣诞节装饰，圣诞节家居装饰，圣诞节装饰品，适合装饰楼梯栏杆,https://img.kwcdn.com/product/fancy/bff22f8c-9e9b-4915-833f-528d5fc0ae7e.jpg,https://www.temu.com/search_result.html?search_key=607052537642251&search_method=user,14.19,家居厨房用品,节日饰品,911.csv,0,0,0.0,,shop_634418229512155,2.7206373166076814,0,1,68,0.8235294117647058,1,0,0,592.0,9.0,5.0,42.0
607052671874019,"2D flat printing，4pcs 复古法式圣诞氛围感抱枕套 奶牛雪人姜饼屋卧室床头靠枕套，农舍装饰抱枕套，家居装饰靠垫套，带拉链的聚酯垫套用于门廊或家中, 单面印刷，无枕芯, 派对装饰.Non-real embroidery, not 3d",https://img.kwcdn.com/product/open/fa2b208d15bc4ce89f837f2fcbcbda64-goods.jpeg,https://www.temu.com/search_result.html?search_key=607052671874019&search_method=user,7.7,家居厨房用品,沙发装饰,910.csv,0,0,0.0,,shop_634418227459019,2.163323025660538,0,1,125,0.528,1,0,0,5154.0,107.0,5.0,178.0
607052738995954,2D平面 无框 3PCS 时尚复古扑克牌幸运8号心形帆布墙画装饰，粉色黑桃心图案，潮流学院风美学海报，适合宿舍、卧室及家居装饰,https://img.kwcdn.com/product/open/167af7af18d947e7a30e10548c4d32b3-goods.jpeg,https://www.temu.com/search_result.html?search_key=607052738995954&search_method=user,7.52,家居厨房用品,墙面装饰,909.xlsx,0,0,0.0,,shop_634418216969668,2.1424163408412245,0,1,63,0.7777777777777778,1,0,0,75000.0,2063.0,4.7,368.0
607052739007270,1个可爱圣诞高地牛“哞哞棒棒”主题按压式自动开瓶器，适用于家庭酒吧、野餐、圣诞派对、节日聚会、户外活动、家庭聚餐及日常饮用,https://img.kwcdn.com/product/open/7eb6c2d86fc24b00b6427bb8e07821d4-goods.jpeg,https://www.temu.com/search_result.html?search_key=607052739007270&search_method=user,6.72,家居厨房用品,厨房用品,911.csv,0,0,0.0,,row_29511,2.0438143640366846,0,1,61,0.8524590163934426,1,0,0,0.0,0.0,0.0,0.0
607052806062223,"Personalized Photo Face Inflatable Doll, Halloween Funny Party Play Accessory, Home Decor, Party-Ready Prop, Happy Birthday Prop, Halloween Gifts, Party Favor for Friends, Inflatable Yard Decorations, Photo Booth Gag Decor, No Blower, Novelty Gift",https://img.kwcdn.com/product/open/dc6dd853ec4d43edbacd5b50d1999918-goods.jpeg,https://www.temu.com/search_result.html?search_key=607052806062223&search_method=user,6.31,家居厨房用品,节日饰品,911.csv,0,0,0.0,,row_21121,1.9892432737616872,1,1,247,0.0,0,0,0,0.0,0.0,0.0,0.0
607052806064877,防滑硅胶厨房沥水垫 — 耐热，内置排水设计；易于清洁的硅胶碗碟沥水垫，适用于台面、水槽和冰箱；节省空间的沥水架/垫,https://img.kwcdn.com/product/open/f6c246126ae04467a4b7f85d55ff3366-goods.jpeg,https://www.temu.com/search_result.html?search_key=607052806064877&search_method=user,5.43,家居厨房用品,厨房用品,911.csv,1,1,0.6931471805599453,,shop_634418225440775,1.860974538249528,0,1,57,0.8421052631578947,1,0,0,87000.0,4629.0,4.9,61.0
607052806070073,2D平面，1件装 2D平面独立日浴帘 浴室装饰 浴室挂帘 创意乡村风美国国旗图案搭配白色雏菊粉色花卉手绘风格 浴室装饰浴帘带挂钩，2D平面,https://img.kwcdn.com/product/open/6970c9ecd4ed4c5cb223df19c123f85b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607052806070073&search_method=user,14.25,家居厨房用品,毛巾浴巾,911.csv,0,0,0.0,,row_24282,2.724579503053421,1,1,69,0.7971014492753623,1,0,0,0.0,0.0,0.0,0.0
607052806079059,定制复古铭牌，纪念牌，复古装饰，姓名牌，可自定义文字，适用户外邮箱，门牌号，抽屉柜，宠物纪念牌，家居定制装饰标牌,https://img.kwcdn.com/product/fancy/fcf870e0-da96-4a35-a227-a5687180a1f6.jpg,https://www.temu.com/search_result.html?search_key=607052806079059&search_method=user,3.53,家居厨房用品,家居装饰,909.xlsx,0,0,0.0,,shop_634418226855077,1.5107219394949425,0,1,56,0.8392857142857143,1,0,0,890.0,2.0,5.0,12.0
607052806086521,1个装 11盎司 马克杯 定制姓名 冒险狗狗插画 马克杯 成人饮料 宾利场合 厨房台面 和日常饮料,https://img.kwcdn.com/product/211523406cc/5d1211b2-abe4-4461-9933-aeb67158e8e6_1200x1200.jpeg,https://www.temu.com/search_result.html?search_key=607052806086521&search_method=user,6.81,家居厨房用品,杯具,911.csv,0,0,0.0,,shop_634418225820844,2.0554049638515948,0,1,49,0.7551020408163265,1,0,0,76.0,1.0,5.0,6.0
607052806086841,"2pcs Christmas Snowman Pattern Projection Lamp/Snowflake Pattern Projection Lamp, Christmas Wall Projection Light, Multi-Pattern Colorful Holiday Mood Light, Adjustable Projection Angle, Snowflake Christmas Tree Santa Claus Projection, Wall Ceiling",https://img.kwcdn.com/product/open/ad62d7e7f0e54904bd5af025053c2669-goods.jpeg,https://www.temu.com/search_result.html?search_key=607052806086841&search_method=user,13.97,家居厨房用品,照明及配件,911.csv,0,0,0.0,,shop_634418224077798,2.706048198431537,0,1,248,0.0,0,0,0,5100.0,80.0,5.0,20.0
607052806092797,现代简约人类与狗友谊摆件 - 优雅温馨黑色狗与主人雕像，适合宠物爱好者的复古桌面装饰 - 狗主人的理想选择，犬友装饰，办公桌摆设，温情设计，无需电力,https://img.kwcdn.com/product/fancy/a4fcc032-c70e-478f-a18d-44813ad015cd.jpg,https://www.temu.com/search_result.html?search_key=607052806092797&search_method=user,2.79,家居厨房用品,家居装饰,910.csv,1,1,0.6931471805599453,,shop_634418231181528,1.332366019094335,0,1,74,0.8513513513513513,1,0,0,2974.0,32.0,5.0,69.0
607052806098271,1个 11盎司马克杯 可定制姓名 现代邦德符号 个性化咖啡杯 男女皆宜 母亲、父亲、祖父母、兄弟、姐妹、儿子和女儿的理想礼物,https://img.kwcdn.com/product/211523406cc/de5848f1-f544-4603-874a-69c941264ffd_1200x1200.jpeg,https://www.temu.com/search_result.html?search_key=607052806098271&search_method=user,7.27,家居厨房用品,厨房收纳,911.csv,0,0,0.0,,shop_634418225843807,2.1126345090356,0,1,62,0.7741935483870968,1,0,0,13000.0,99.0,5.0,1472.0
607052806110143,【2D FLAT】复古边框南瓜万圣节地垫 doormat + 防滑耐用法兰绒垫 + 0.4inch 海绵厚度，可机洗，紫边做旧木纹底色，多枚复古雕刻南瓜搭配花体节日文字 万圣节节日元素，美式复古做旧版画风格，适用于门口室内，营造怀旧节日氛围感，适配欧美家庭家居软装。,https://img.kwcdn.com/product/open/13d4235350cf4d8cbdd9b156ed0ef47d-goods.jpeg,https://www.temu.com/search_result.html?search_key=607052806110143&search_method=user,5.59,家居厨房用品,地毯地垫,910.csv,0,0,0.0,,shop_634418230840784,1.885553348514416,0,1,133,0.6992481203007519,1,0,0,1617.0,9.0,4.7,83.0
607052806119161,2D flat 1pc，可爱蝙蝠南瓜万圣节与圣诞节装饰，带“Boo”字样和花卉图案，可重复使用静电吸附贴纸，适用于室内外玻璃和镜面表面。理想的家居装饰和窗户贴花，二维平面，PET材质，双面可视,https://img.kwcdn.com/product/fancy/d971a3f8-9ff1-4178-afc4-f742349c7e5f.jpg,https://www.temu.com/search_result.html?search_key=607052806119161&search_method=user,4.78,家居厨房用品,窗饰及配件,909.xlsx,0,0,0.0,,shop_634418229096195,1.754403682684286,0,1,96,0.71875,1,0,0,7027.0,192.0,4.8,391.0
607052806120209,"4D Huge Round Mirror Reflection Balloons, Foil 4D Metal Mirror Balloons, Birthday Single Theme Pie, Retro New Year Dance Decoration, 80S/90S Theme Birthday Pie, Single Pie, New Year And Other Occasions",https://img.kwcdn.com/product/fancy/ba28ff94-babd-4859-9629-6a78f80e5808.jpg,https://www.temu.com/search_result.html?search_key=607052806120209&search_method=user,1.22,家居厨房用品,节日聚会用品,910.csv,0,0,0.0,,shop_3143952098557,0.7975071958841881,0,1,201,0.0,0,0,0,63000.0,1600.0,4.8,163.0
607053074502305,【2D平面】个性化定制姓名魅力护士马克杯 11盎司光滑陶瓷咖啡杯，2D平面印刷，听诊器医疗工具印花个性化杯子，护士感谢礼物，母亲节护士周生日圣诞节毕业季,https://img.kwcdn.com/product/open/9d1e099d95034dada50d2cb5f4cc3c5f-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053074502305&search_method=user,6.85,家居厨房用品,杯具,910.csv,0,0,0.0,,shop_634418218309843,2.060513531794317,0,1,76,0.8289473684210527,1,0,0,22032.0,224.0,5.0,380.0
607053074510525,"2/3pcs Quilted Bedspread & Pillowcase Suitable for Bedroom, Bed Cover Set with Brushed Bedspread, Reindeer Snowflake Pattern, King/Queen/Full/Twin Size Bedspread for Guest Room, Hotel, Dorm - Machine Washable Quilted Comforter Cover",https://img.kwcdn.com/product/fancy/f04cd6cc-1639-4686-b657-932fbff969ab.jpg,https://www.temu.com/search_result.html?search_key=607053074510525&search_method=user,12.7,家居厨房用品,床上用品,909.xlsx,1,1,0.6931471805599453,,row_4546,2.617395832834079,0,1,232,0.0,0,0,0,0.0,0.0,0.0,0.0
607053074511248,1/2件木质轻烧壁挂式浮动置物架 - 乡村风木质储物架，适用于客厅、卧室和浴室 | 农舍装饰，安装简便,https://img.kwcdn.com/product/open/a7f52acbb34f41ad99349c1deddd9eac-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053074511248&search_method=user,12.56,家居厨房用品,家居装饰,909.xlsx,6,6,1.9459101490553128,,shop_634418218115584,2.6071242825122494,0,1,51,0.7647058823529411,1,0,0,11000.0,286.0,4.8,84.0
607053074515979,1件印花围裙，带慕尼黑啤酒节皮裤椒盐卷饼啤花图案，后系带，多功能场景适用，慕尼黑啤酒节爱好者，2D平面印花，2D平面,https://img.kwcdn.com/product/open/6ea97730b5e94c6aa47ad9702eab7f0f-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053074515979&search_method=user,5.03,家居厨房用品,餐厨布艺,911.csv,0,0,0.0,,shop_634418231100344,1.7967470107390942,0,1,58,0.8103448275862069,1,0,0,167.0,0.0,0.0,585.0
607053074524672,骷髅帽万圣节哥特风，2D平面印刷造型填充抱枕装饰靠垫，适合作为礼物，卧室沙发房间派对装饰,https://img.kwcdn.com/product/open/e08e2679fcb141cfaf4ba62a3ebaf056-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053074524672&search_method=user,12.54,家居厨房用品,床上用品,909.xlsx,0,0,0.0,,shop_634418231219089,2.605648267484129,0,1,44,0.8863636363636364,1,0,0,830.0,11.0,5.0,17.0
607053074527717,"2D flat banner 1pc, 圣诞老人驾鹿雪夜飞行2, 涤纶材质，适合家庭派个、庭院聚会和摄影室使用的横幅，万圣节墙面装饰，秋季节日庆典布置背景布",https://img.kwcdn.com/product/21f0664f60/8faaf7c0-2a4f-4bac-8022-e6de17d2e77a_1024x1024.jpeg,https://www.temu.com/search_result.html?search_key=607053074527717&search_method=user,3.42,家居厨房用品,节日聚会用品,909.xlsx,0,0,0.0,,row_7691,1.4861396960896067,0,1,78,0.6538461538461539,1,0,0,0.0,0.0,0.0,0.0
607053074554439,2d印刷定制咖啡杯，1个个性化马克杯，可定制姓名主题咖啡杯，少女的最爱咖啡杯，适合朋友互送情人互送的完美礼物，可微波炉加热的陶瓷杯.节日礼物，生日礼物,https://img.kwcdn.com/product/open/d23dc80da1e2477991d1f9f2166c6320-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053074554439&search_method=user,6.21,家居厨房用品,杯具,909.xlsx,0,0,0.0,,shop_634418218309914,1.9754689512968575,0,1,75,0.8666666666666667,1,0,0,13125.0,360.0,4.7,1063.0
607053074561631,"2D flat printing，4pcs 圣诞复古风抱枕套新年节日氛围感靠垫沙发床头靠枕套，农舍装饰抱枕套，家居装饰靠垫套，带拉链的聚酯垫套用于门廊或家中, 单面印刷，无枕芯, 派对装饰.Non-real embroidery, not 3d",https://img.kwcdn.com/product/open/7312b7161be54ec9bdd5fb5f0e0b1117-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053074561631&search_method=user,7.26,家居厨房用品,沙发装饰,910.csv,0,0,0.0,,shop_634418227625592,2.1114245875328868,0,1,122,0.5245901639344263,1,0,0,186.0,0.0,0.0,25.0
607053208744433,13pcs精美仿真轻奢金铃松枝挂环=人造1件绿色松针挂环+1件香槟色蝴蝶结+6件金铃+5件金球，，适用楼梯扶手、门廊、窗框边缘、壁炉台、橱窗布景、圣诞节氛围装扮，适配圣诞节、感恩节、新的一年等装饰，室内外多场景适用，无需维护，花藤装饰,https://img.kwcdn.com/product/fancy/2e99a07b-4772-482b-af1b-ae2ba3ce2d1e.jpg,https://www.temu.com/search_result.html?search_key=607053208744433&search_method=user,5.69,家居厨房用品,节日饰品,909.xlsx,0,0,0.0,,shop_634418230745703,1.900613874140137,0,1,117,0.7777777777777778,1,0,0,2227.0,33.0,4.8,170.0
607053208760876,2pcs时尚印花毛巾，复古粉紫玫瑰多色花卉枝叶图案，涤纶材质，适合清洁面部、浴室装饰、厨房使用、多功能家居装饰及卫浴配件，耐用毛巾，可机洗，2D平面印刷,https://img.kwcdn.com/product/fancy/9d7daafd-c9ad-4be9-94d2-950c713e5dba.jpg,https://www.temu.com/search_result.html?search_key=607053208760876&search_method=user,5.63,家居厨房用品,毛巾浴巾,909.xlsx,0,0,0.0,,shop_634418229495178,1.891604804197771,0,1,76,0.8026315789473685,1,0,0,230.0,2.0,3.0,12.0
607053275865436,"2D flat,,6pcs,万圣节之夜,图案杯垫,可以用于,咖啡桌,办公室,日常家居装饰,生日礼物,家居装饰品,送给家人和朋友的节日礼物,圣诞节装饰,多用途",https://img.kwcdn.com/product/fancy/3547a1d7-5995-466e-9d0c-6a7aafa31446.jpg,https://www.temu.com/search_result.html?search_key=607053275865436&search_method=user,3.49,家居厨房用品,餐厅用品,911.csv,0,0,0.0,,shop_634418231139298,1.501852701754163,0,1,78,0.6923076923076923,1,0,0,788.0,0.0,0.0,10.0
607053477204955,Compact And Portable Humidifier with Starry Sky Ambient Light. Plug And Play Via USB. Open The Lid to Add Your Favorite Aromatherapy Essential Oil And Create an Immersive Atmosphere for Work Or Relaxation. It Operates Silently Without Disturbance,https://img.kwcdn.com/product/open/403243803248405a827eaf5c4b17451f-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053477204955&search_method=user,9.27,家居厨房用品,空气净化器,911.csv,4,4,1.6094379124341005,,shop_634418219723762,2.329227023940467,0,1,246,0.0,0,0,0,25000.0,1598.0,4.8,46.0
607053611369780,4个装大型耐用金属毛巾夹，不锈钢挡风夹，重型夹，沙滩巾夹，被子船罩衣物挂钩，钢夹，池塘罩夹，晾衣夹,https://img.kwcdn.com/product/open/c639775d909b43068c2232731aa8c639-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053611369780&search_method=user,2.23,家居厨房用品,衣橱收纳,909.xlsx,2,2,1.0986122886681098,,shop_634418231628729,1.172482137234565,0,1,49,0.8367346938775511,1,0,0,0.0,0.0,0.0,0.0
607053611371357,琥珀玻璃密封罐爱心形零食糖果罐厨房杂粮储物罐家用食品级收纳罐,https://img.kwcdn.com/product/open/549e725ea99148efb069a106c123861c-goods.jpeg,https://www.temu.com/search_result.html?search_key=607053611371357&search_method=user,15.53,家居厨房用品,餐厅用品,909.xlsx,0,0,0.0,,row_9644,2.805176911832933,0,1,30,1.0,1,0,0,0.0,0.0,0.0,0.0
